NAME	CMC	END	LYM	SMC	MAC	RBC	ADI
FIBIN	118.00000000000003	1.0	1.0	674.4999999999998	1.0	1.0	827.4999999999997
FIGN	2447.999999999999	125.49999999999997	1.0	138.50000000000003	2.0	1.0	280.4999999999999
FKBP10	4780.000000000002	3474.499999999998	6.0	19252.500000000007	5.000000000000001	1.0	6820.500000000002
FLNC	13068.000000000015	2834.9999999999995	3.0	13190.499999999993	17.999999999999996	1.0	3315.4999999999986
FLRT2	3067.0	3042.5	2.0	1183.5	37.99999999999999	1.0	410.0000000000001
FN1	178996.00000000003	79113.99999999997	52.000000000000014	868325.4999999994	709.5000000000002	66.0	148637.49999999988
FNDC4	160.99999999999997	400.00000000000006	1.0	319.9999999999999	2.0	1.0	1832.0000000000002
FOLR2	1.0	1.0	4.0	1.0	269.99999999999994	1.0	1.0
FOXC2	96.99999999999994	539.0000000000001	1.0	102.50000000000003	1.0	1.0	104.0
FPR1	1.0	2.0	13.0	2.0	3384.0	16.999999999999996	6.5
FPR2	1.0	1.0	5.000000000000001	1.0	702.4999999999998	1.0	1.0
FPR3	8.999999999999998	1.0	2.0	1.0	1144.9999999999995	1.0	5.5
FRAS1	6764.000000000003	214.0	4.0	103.0	2.5	1.0	140.99999999999991
FREM1	2448.999999999998	8.0	2.0	2.0	1.0	16.999999999999996	43.5
FREM2	4619.000000000001	1.0	1.0	1.0	1.5	1.0	5.000000000000001
FST	455.9999999999999	210.0	4.0	5069.000000000002	5.000000000000001	1.0	325.9999999999999
FSTL1	25991.00000000002	15775.500000000005	6.0	56576.5	17.999999999999996	1.0	73025.00000000003
FZD4	981.0000000000002	4615.0	7.0	1444.5	13.0	1.0	15841.500000000005
GALNT5	267.0000000000001	1.0	2.0	3441.999999999999	2.0	8408.000000000005	562.5
GATA1	2.0	2.0	4.0	1.0	2.0	27177.000000000025	1.0
GATA4	4624.999999999998	1.0	1.0	17.0	2.0	1.0	1.0
GHR	215.00000000000003	21.000000000000007	1.0	56.000000000000014	2.0	1.0	790.9999999999997
GJA1	5195.999999999998	6126.499999999996	1.0	11765.999999999993	5.000000000000001	1.0	5376.499999999999
GNG11	265.9999999999999	7218.500000000002	8.0	998.0	12.000000000000004	1.0	1028.5
GNG12	3538.0000000000027	5149.500000000001	2.0	8085.499999999998	28.999999999999996	1.0	9046.5
GNLY	1.0	2.0	359.0000000000001	1.0	26.499999999999993	16.999999999999996	2.0
GPC3	4012.999999999998	1.0	3.0	1.0	6.0	1.0	107.00000000000003
GPC6	3934.0000000000005	2.0	1.0	1880.9999999999998	2.0	109.99999999999996	3300.499999999999
GPD1	20.000000000000004	2.0	16.0	3.0	16.5	1.0	65462.00000000003
GPNMB	43.0	12.000000000000004	5.000000000000001	2854.9999999999986	1968.9999999999993	1.0	1736.4999999999995
GPR15	1.0	1.0	117.50000000000003	1.0	1.0	16.999999999999996	1.0
GPR171	4.0	1.0	219.99999999999991	1.0	4.5	1.0	1.0
GPR174	1.0	2.0	334.9999999999998	1.0	4.0	1.0	1.0
GPR176	301.99999999999994	870.0000000000001	2.0	7096.499999999996	7.0	265.0000000000001	974.0000000000005
GPR4	5.000000000000001	394.49999999999994	1.0	103.99999999999999	1.0	1.0	2.0
GPR84	2.0	1.0	4.0	2.0	446.0	1.0	2.0
GPX8	2309.000000000001	1663.5	1.0	4420.5	6.0	1.0	4342.5
GRAP2	6.0	2.0	1156.9999999999995	2.0	11.000000000000004	4763.000000000002	4.5
GREM1	397.9999999999997	8.0	2.0	79606.50000000009	68.5	1.0	1444.0000000000005
GYG2	1054.000000000001	3.0	1.0	234.00000000000009	2.0	1.0	3202.0000000000014
GYPA	1.0	1.5	1.0	1.0	1.0	151124.00000000006	1.0
GYPB	2.0	1.0	1.0	1.0	1.0	121919.99999999991	1.0
GYPC	520.0	107.50000000000003	1646.9999999999995	676.0	908.0000000000002	1408385.0000000023	3443.499999999998
GYPE	4.0	3.0	23.000000000000004	24.0	3.0	21823.000000000004	62.5
GZMB	1.0	2.0	323.4999999999998	1.0	8.0	1.0	2.0
GZMH	1.0	2.0	159.99999999999994	1.0	3.0	1.0	1.0
GZMM	3.0	2.0	186.00000000000006	2.0	5.000000000000001	111.00000000000001	2.0
H19	6434.000000000003	3.0	1.0	6.5	6.0	16.999999999999996	14539.999999999993
HAND1	554.0000000000002	1.0	1.0	1.0	1.0	1.0	1.0
HAND2	1903.999999999999	1.0	1.0	185.0	2.0	1.0	142.5
HAND2-AS1	2118.0000000000005	1.0	1.0	190.9999999999999	2.0	1.0	105.50000000000003
HAPLN1	970.0000000000002	4.0	1.0	196.5	2.0	1.0	36.5
HAS2	1135.0000000000002	11.000000000000004	1.0	1848.4999999999995	2.0	1.0	1553.999999999999
HBA1	1.0	2.0	27.499999999999993	1.0	3.5	273443.9999999997	4.0
HBA2	1.0	2.0	37.99999999999999	2.0	5.000000000000001	1412087.9999999995	5.000000000000001
HBB	1.0	2.0	43.0	1.0	5.000000000000001	51808.00000000003	2.0
HBG1	1.0	2.0	2.0	1.0	2.0	17820.0	2.0
HBG2	6.0	3.0	6.0	4.0	3.0	6919.0	3.0
HBM	1.0	2.0	1.0	1.0	1.0	19528.99999999999	1.0
HBQ1	3.0	2.0	2.0	2.0	1.0	6215.000000000002	3.0
HCK	1.0	2.0	125.99999999999994	1.0	12789.000000000002	16.999999999999996	1.0
HCN4	4184.000000000002	1.0	1.0	1.0	1.0	1.0	8.0
HEMGN	1.0	2.0	18.999999999999996	1.0	1.0	1000598.0000000006	1.0
HEPH	4607.999999999999	13.0	1.0	1541.0	3.0	1.0	853.5
HHIP	121.00000000000009	13458.999999999993	2.0	185.0	2.0	1.0	24.999999999999996
HHIP-AS1	38.999999999999986	1539.5000000000005	2.0	61.000000000000014	1.0	1.0	15.000000000000002
HIF3A	2065.0000000000005	28.499999999999993	2.0	13.0	2.0	1.0	321.4999999999999
HIST1H2BM	3.0	2.0	3.0	7.5	2.0	3460.0000000000005	3.0
HK3	1.0	2.0	26.999999999999993	1.0	9047.500000000004	16.999999999999996	1.0
HMGA2	6297.0	1622.4999999999995	3.0	2756.0	9.999999999999998	453.9999999999997	469.9999999999999
HOOK1	775.0000000000001	2.0	352.0000000000002	1.0	3.0	2979.9999999999995	4.0
HRASLS5	2.0	1.0	3.0	1.0	2.0	79.00000000000001	1442.0000000000002
HRC	1622.0000000000002	1.0	1.0	2.0	2.0	1.0	2.0
HSPB7	14294.000000000016	1.0	2.0	261.50000000000017	11.000000000000004	1.0	282.0
HSPB8	1658.0	257.5000000000001	1.0	735.5	2.0	1.0	1742.9999999999998
HSPG2	7772.999999999996	50221.49999999997	119.49999999999994	9176.999999999996	71.00000000000001	49.00000000000001	14787.499999999989
HTRA1	2205.9999999999995	1674.9999999999995	2.0	3430.999999999998	131.00000000000006	1.0	12277.499999999993
ICOS	1.0	2.0	239.4999999999999	1.0	3.0	1.0	1.0
IFI30	16.999999999999996	41.0	800.4999999999998	398.4999999999999	58638.499999999985	48.0	189.5
IFIT1B	4.0	2.0	1.0	2.0	5.000000000000001	89251.00000000003	2.0
IGF2	19780.000000000007	203.49999999999994	2.0	227.99999999999997	6.0	1738.0000000000002	314.0
IGF2BP1	5901.0	1293.5	2.0	282.0	4.0	1.0	639.4999999999995
IGFBP3	2959.0	145.0	16.999999999999996	24572.5	4.0	1.0	5201.0
IGFBP5	8325.999999999998	12.500000000000002	1.0	45461.99999999997	2.0	1.0	48991.999999999956
IGFBP6	105.00000000000004	109.00000000000004	3.5	4533.0	16.999999999999996	1.0	1267.5
IKZF1	13.0	2.0	10518.5	1.0	3615.999999999999	9011.000000000004	1.0
IKZF3	5.000000000000001	2.0	6325.499999999998	1.0	16.0	16.999999999999996	2.0
IL1RL1	16.999999999999996	4218.500000000002	7.0	4.5	3.0	1.0	3.0
IL1RN	1.0	1.5	18.999999999999996	3.0	5801.999999999998	1.0	2.0
IL24	2.0	2.0	1084.0000000000002	16.5	30.5	1.0	1.0
IL2RA	1.0	1.0	767.0000000000002	1.0	19.5	1.0	1.0
IL2RB	15.000000000000002	2.0	2258.499999999999	7.0	16.0	16.999999999999996	4.0
IL2RG	1.0	2.0	7520.9999999999945	1.0	2358.999999999999	1.0	1.0
INHBA	4119.000000000003	884.4999999999995	4.0	7328.499999999998	49.5	1.0	653.5000000000001
IRF4	13.0	2.0	3144.9999999999995	1.0	155.49999999999994	1.0	7.0
ISLR	33.99999999999999	1.0	1.0	959.5	2.0	1.0	1301.000000000001
ISPD	109.00000000000004	42.000000000000014	16.0	63.49999999999999	8.999999999999998	55066.999999999985	149.50000000000006
ITGAL	2.0	2.0	7805.499999999999	3.5	5313.500000000002	48.0	13.999999999999996
ITGAM	1.0	2.0	671.4999999999998	1.0	10416.5	16.999999999999996	3.0
ITGAX	1.0	28.999999999999996	632.5000000000002	4.0	21495.999999999985	18.999999999999996	1.0
ITGB2	5.000000000000001	8.999999999999998	8071.500000000001	4.0	57586.49999999999	183.99999999999991	13.999999999999996
ITGB7	12.000000000000004	5.000000000000001	5431.0	21.0	580.0	16.999999999999996	36.99999999999999
ITGBL1	5.000000000000001	103.49999999999996	1.0	2662.0	3.0	1.0	4981.5
ITIH5	57.00000000000002	1.0	2.0	5.000000000000001	3.0	1.0	3956.9999999999995
ITK	5.000000000000001	2.0	1660.0000000000007	1.0	15.000000000000002	32.0	1.5
ITLN1	15.000000000000002	2.0	1.0	1.0	5.000000000000001	4949.0	1.0
ITM2A	226.99999999999986	59.000000000000014	1141.0000000000007	2.5	8.0	33.0	1.0
JAKMIP1	5.000000000000001	1.0	111.00000000000001	1.0	1.0	1.0	1.0
JCHAIN	2.0	2.0	263.50000000000006	10.5	6.0	16.999999999999996	4.0
JPH2	1610.9999999999998	1.0	1.0	41.99999999999999	2.0	1.0	79.5
KCNA3	3.0	2.0	918.0	2.0	31.499999999999996	1.0	1.0
KCNE3	7.0	16.0	7.0	22.0	1635.499999999999	16.999999999999996	160.49999999999994
KCNK2	8.999999999999998	1.0	1.0	596.5	1.0	1.0	482.4999999999999
KCNK3	225.9999999999999	2.0	1.0	3.0	2.0	1.0	757.5000000000005
KDR	1362.0000000000007	7719.499999999998	1.0	57.00000000000001	3.0	1.0	15.499999999999996
KEL	212.9999999999999	2.0	6.0	4.0	20.000000000000004	10175.999999999996	3.0
KIAA1462	1135.9999999999993	2438.0000000000014	3.0	1174.5000000000005	4.0	1.0	324.9999999999999
KIF14	400.99999999999983	449.0000000000001	49.999999999999986	196.50000000000006	26.999999999999993	105412.99999999996	20.000000000000004
KIF15	236.00000000000006	346.49999999999966	81.49999999999999	126.49999999999999	24.500000000000007	76194.0	37.99999999999999
KIRREL	4506.999999999997	1631.5	1.0	6858.499999999998	3.0	1.0	5048.500000000001
KLF1	2.0	2.0	3.0	1.0	8.999999999999998	19668.99999999999	1.5
KLRB1	3.0	2.0	226.49999999999994	1.0	5.000000000000001	676.9999999999999	1.0
KRT1	1.0	1.0	5.000000000000001	1.0	1.0	57918.99999999999	1.0
LA16c-390H2.4	8.0	5.000000000000001	213.0	1.0	4.0	1.0	3.0
LAMA4	2456.9999999999995	13673.000000000007	1.0	19927.49999999999	2.0	1.0	24174.500000000007
LAMB1	11375.0	18583.499999999993	24.500000000000007	23613.0	77.99999999999997	1.0	21268.999999999975
LAX1	1.0	2.0	638.4999999999998	1.0	8.0	1.0	3.0
LCK	1.0	2.0	3038.4999999999995	1.0	8.0	16.999999999999996	1.0
LDB2	186.99999999999997	1515.9999999999995	3.0	362.5	2.0	1.0	382.49999999999966
LDB3	8983.99999999999	1.0	5.000000000000001	15.499999999999996	2.0	165.00000000000003	28.499999999999993
LEF1	663.0	3.0	1429.5000000000002	6.5	10.5	162.99999999999994	8.0
LGALS12	1.0	1.0	2.0	1.0	21.000000000000007	1.0	12317.499999999993
LILRA1	1.0	1.0	13.499999999999998	1.0	1267.0000000000002	1.0	1.0
LILRA2	1.0	2.0	26.999999999999993	1.0	2738.499999999998	1.0	1.0
LILRA5	1.0	2.0	8.0	1.0	2505.999999999999	1.0	1.0
LILRA6	4.0	4.0	18.999999999999996	2.0	3260.500000000002	1.0	3.0
LILRB1	1.0	2.0	309.0	1.0	3888.5	1.0	1.0
LILRB2	1.0	2.0	63.000000000000014	1.0	9214.999999999996	16.999999999999996	1.0
LILRB3	8.999999999999998	9.999999999999998	57.50000000000001	8.0	5381.0	1.0	12.500000000000002
LILRB4	1.0	2.0	30.999999999999993	1.0	2896.000000000001	1.0	1.0
LILRB5	1.0	1.0	13.999999999999996	1.5	744.9999999999999	1.0	2.0
LIN28B	657.0000000000001	1.0	1.0	1.0	2.0	1.0	10.5
LINC00426	2.0	16.999999999999996	225.49999999999997	2.0	4.0	1.0	6.5
LINC00704	1.0	352.4999999999997	1.0	18.999999999999996	1.0	1.0	5.000000000000001
LINC00861	2.0	2.0	337.49999999999994	1.0	6.0	1.0	1.0
LINC01215	1.0	11.000000000000004	949.4999999999998	1.0	18.999999999999996	1.0	1.0
LIPG	82.0	1075.499999999999	2.0	1041.0000000000002	5.000000000000001	1.0	116.50000000000003
LMOD1	1407.999999999999	8.999999999999998	2.0	1701.5000000000007	2.0	1629.9999999999989	812.0
LOX	2047.0	1556.5	9.999999999999998	32111.999999999978	13.999999999999996	1.0	3978.4999999999995
LPAR1	164.0	16.5	3.0	6639.500000000002	419.0000000000001	1.0	2996.5
LPL	64.0	3.5	3.0	1.0	338.4999999999999	1.0	69500.0
LRRC10	1394.9999999999989	1.0	1.0	1.0	1.0	1.0	1.0
LRRC15	12.000000000000004	2.0	1.0	958.9999999999997	1.0	1.0	8.0
LRRC25	2.0	2.0	33.0	1.0	3961.0	1.0	1.0
LRRN4CL	8.0	2.0	1.5	88.5	2.0	1.0	1391.5000000000005
LST1	5.000000000000001	17.499999999999996	211.49999999999994	2.0	5967.999999999999	1.0	1.0
LTA	2.0	4.5	463.99999999999983	1.0	11.000000000000004	1.0	1.0
LTB	7.0	28.999999999999996	4468.500000000001	2.0	211.49999999999994	1.0	3.0
LTBP1	9760.999999999995	3501.500000000002	8.0	15727.500000000007	4.0	19867.00000000001	3211.5000000000014
LUM	1671.9999999999986	9.999999999999998	1.0	2970.500000000002	4.0	1.0	2045.9999999999998
LY9	1.0	2.0	1217.4999999999995	1.0	75.99999999999999	2032.9999999999989	1.0
LYZ	5.000000000000001	3.0	219.50000000000003	1.0	69131.99999999988	312.00000000000006	3.0
MAFB	79.99999999999997	176.0	23.5	8.999999999999998	6498.000000000002	16.999999999999996	358.4999999999998
MAL	3.0	1.0	228.99999999999994	1.0	2.0	664.0000000000003	1.0
MALL	11.000000000000004	1445.4999999999986	2.0	53.5	4.0	1.0	53.000000000000014
MAP1B	12969.999999999995	6202.5	13.0	15254.499999999987	8.999999999999998	1.0	7117.9999999999945
MAP4K1	13.999999999999996	5.000000000000001	2747.499999999999	4.0	83.49999999999997	1.0	15.000000000000002
MAPK4	773.9999999999999	1.0	1.0	1.0	1.0	1.0	6.0
MARCO	1.0	1.0	2.0	1.0	516.4999999999999	1.0	127.99999999999996
MASP1	1711.9999999999995	5.5	1.0	992.0000000000002	2.0	1.0	154.00000000000006
MB	1035.0000000000002	1.0	1.0	1.0	1.0	1.0	8.999999999999998
MBNL3	332.00000000000017	143.99999999999997	1490.0000000000005	48.0	380.49999999999983	906802.999999999	251.9999999999999
MBOAT2	1728.9999999999998	431.9999999999998	55.000000000000014	1481.0	275.0	765602.0000000006	709.0
MCAM	512.0	20947.000000000004	42.000000000000014	244.00000000000006	20.000000000000004	1.0	13600.500000000004
MECOM	271.99999999999994	2078.499999999999	2.0	573.5000000000001	3.0	1.0	227.9999999999999
MEFV	1.0	2.0	13.999999999999996	1.0	739.5	18.999999999999996	4.5
MEG3	3.0	4134.999999999998	5.000000000000001	9802.499999999993	7.5	1.0	1354.0
MFAP5	47.00000000000001	6.0	3.0	1960.5000000000018	12.500000000000002	1.0	4845.500000000002
MFRP	47.00000000000001	678.9999999999998	1.0	175.0	2.0	1.0	179.5
MIR100HG	3019.0	435.49999999999994	1.0	3341.500000000001	4.0	1.0	1781.0000000000007
MME	1045.0	449.49999999999983	18.999999999999996	4407.5	199.00000000000006	1.0	41479.99999999997
MMP1	66.0	15589.999999999989	2.0	6629.499999999998	5.000000000000001	1.0	10.5
MMP10	16.999999999999996	482.99999999999994	1.0	25.5	2.0	1.0	2.0
MMP2	5828.0	11237.999999999993	2.0	49223.000000000015	64.0	1.0	14561.500000000007
MMP3	5.000000000000001	4.0	1.0	344.4999999999999	1.0	1.0	1.0
MMP9	9.999999999999998	2.0	16.0	2.5	9828.0	1.0	2.0
MMRN1	12.000000000000004	20039.0	22.0	1.0	2.0	33.0	1.0
MMRN2	48.0	4487.5	16.999999999999996	55.500000000000014	24.000000000000007	1.0	139.49999999999994
MNDA	1.0	2.0	54.00000000000002	1.0	7832.5	48.0	1.0
MORC3	1012.9999999999994	983.5	1952.4999999999995	855.5000000000001	2003.999999999999	1655828.0000000002	1131.4999999999998
MPDZ	4958.000000000003	1869.4999999999995	1.0	1924.999999999999	3.0	1.0	1658.499999999999
MPEG1	2.0	2.0	335.9999999999999	1.0	15861.999999999993	18.999999999999996	6.0
MRC1	5.000000000000001	9.0	6.0	1.0	766.0	63.000000000000014	3.0
MS4A1	1.0	2.0	923.5	1.0	8.999999999999998	1.0	1.0
MS4A4A	1.0	2.0	3.0	1.0	693.4999999999995	1.0	1.0
MS4A6A	2.0	39.499999999999986	17.999999999999996	1.0	3770.4999999999977	1.0	1.0
MS4A7	1.0	2.0	52.000000000000014	1.0	3189.5	18.999999999999996	4.0
MSR1	2.0	13.0	5.000000000000001	27.5	1501.4999999999993	18.999999999999996	39.5
MUM1L1	927.9999999999993	1.0	1.0	2.0	1.0	1.0	46.50000000000001
MXRA5	1885.0000000000007	1.0	1.0	926.9999999999995	2.0	1.0	578.0
MYCT1	37.99999999999999	3466.999999999999	2.0	508.5000000000002	1.0	16.999999999999996	2.0
MYH6	71609.00000000004	1.0	1.0	1.0	1.0	1.0	1.0
MYH7	27535.0	1.0	2.0	1.0	2.0	1.0	1.0
MYL3	6421.9999999999945	1.0	1.0	1.0	1.0	1.0	40.49999999999999
MYL4	13922.999999999996	19.5	2.0	3.0	2.0	15206.999999999998	29.0
MYL7	40470.0	1.0	1.0	1.0	1.0	1.0	1.0
MYLK3	4815.999999999998	2.0	5.000000000000001	4.5	18.499999999999996	1.0	16.5
MYO18B	3603.999999999998	2.0	8.999999999999998	2.0	2.0	265.0000000000001	3.0
MYO1G	5.000000000000001	2.0	5972.999999999998	2.0	4293.5	16.999999999999996	5.000000000000001
MYOCD	7127.999999999994	1.0	1.0	1013.0000000000005	2.0	1.0	10.5
MYOZ2	2379.9999999999977	6.0	2.0	16.999999999999996	1.0	1.0	13.0
MZB1	3.0	2.0	241.4999999999999	1.0	2.0	1.0	1.0
NAV3	350.9999999999996	937.0000000000007	1.0	2165.500000000001	8.999999999999998	1.0	2634.0
NCAM1	10374.99999999999	4.0	26.999999999999993	16.5	41.0	1.0	7.5
NCF1	1.0	2.0	458.49999999999983	2.0	6701.500000000002	1.0	3.0
NCF2	20.000000000000004	5.5	357.4999999999999	28.499999999999993	22960.000000000007	33.0	9.999999999999998
NCR3	1.0	1.5	256.50000000000006	1.0	15.000000000000002	1.0	1.0
NEBL	28715.0	36.5	6.0	4.0	3.0	16.999999999999996	34.5
NEIL3	99.99999999999997	112.49999999999996	20.000000000000004	75.5	9.999999999999998	301676.9999999998	16.5
NELL2	150.00000000000006	2.0	257.0	1.0	3.0	109.99999999999996	5.000000000000001
NES	6720.999999999999	5356.499999999999	2.0	2089.5	39.499999999999986	1.0	150.00000000000006
NFAM1	12.000000000000004	2.0	33.99999999999999	1.0	6696.500000000002	1.0	6.0
NFE2	15.000000000000002	2.0	9.999999999999998	8.0	82.99999999999999	70622.0	8.999999999999998
NFIB	2231.999999999999	2696.9999999999986	2.0	2018.0000000000002	2.0	1.0	900.4999999999999
NLRC3	39.999999999999986	84.0	2516.9999999999977	17.499999999999996	25.00000000000001	48.0	26.999999999999993
NNMT	71.99999999999999	1653.0	2.0	4495.000000000002	3.0	1.0	3281.5000000000014
NOVA2	61.999999999999986	775.5	2.0	46.50000000000001	2.0	1.0	2.0
NOX4	126.00000000000003	446.4999999999998	1.0	190.50000000000003	1.0	1.0	34.0
NPL	61.000000000000014	25.999999999999993	89.0	26.499999999999993	5834.0	25996.999999999978	41.50000000000001
NPNT	3957.999999999998	2.0	2.0	2.0	2.0	1.0	12.000000000000004
NPPB	1388.9999999999993	1.0	1.0	5.000000000000001	2.0	1.0	2.0
NPR3	253.00000000000003	7.0	5.000000000000001	2790.999999999998	4.0	179.0	826.9999999999999
NR2F2	350.9999999999996	4307.999999999998	1.0	2920.499999999998	2.0	1.0	989.4999999999998
NRXN3	135.0	32.0	2.0	261.50000000000006	2.0	6933.999999999999	192.50000000000003
NTN4	180.0	2664.4999999999995	4.0	3752.000000000002	2.0	1.0	1048.5000000000002
NUP210	762.0000000000007	15.5	8243.999999999996	4.0	1059.5000000000005	496.9999999999996	7.5
NUP62CL	63.000000000000014	2.0	20.000000000000004	1.0	3.0	12122.99999999999	2.0
NUPR1	18.999999999999996	23.5	2.0	1264.4999999999995	145.5	1.0	5464.999999999996
OR2W3	6.0	1.0	3.0	3.0	4.0	17326.999999999993	1.5
OSBP2	390.9999999999997	182.49999999999997	57.00000000000002	45.5	24.0	73544.00000000004	96.0
OSCAR	7.0	3.0	13.0	25.00000000000001	2921.000000000001	1.0	8.0
P2RX5	7.0	8.0	1276.5	54.0	38.499999999999986	1.0	17.499999999999996
P2RY10	1.0	2.0	1193.999999999999	1.0	8.0	1.0	1.0
P2RY13	4.0	2.0	7.0	1.0	461.5	1.0	3.0
P2RY8	1.0	2.0	4031.500000000002	1.0	484.5	16.999999999999996	1.0
PADI2	43.0	2.0	13.0	1.0	1062.500000000001	1.0	4.0
PALMD	59.000000000000014	1899.999999999999	1.0	29.0	3.0	93.99999999999996	4148.500000000001
PAMR1	64.0	2.0	1.0	3379.499999999999	2.0	1.0	947.4999999999993
PAPPA	1330.9999999999993	66.50000000000001	7.0	27009.000000000007	3.0	16.999999999999996	4100.0
PAPPA-AS1	378.9999999999997	16.0	2.0	4590.499999999998	2.0	1.0	885.0
PAQR9	15.000000000000002	1.0	1.0	2.5	1.0	9906.999999999998	6.5
PARP15	2.0	38.999999999999986	2034.5	4.0	133.50000000000006	373.0000000000003	8.999999999999998
PARVA	2149.000000000001	2376.0	3.0	5436.000000000002	8.0	1.0	8033.499999999996
PCAT19	2.0	529.5000000000001	2.0	2.0	1.0	1.0	1.0
PCDH1	68.99999999999996	2856.0	6.0	206.99999999999991	5.000000000000001	647.9999999999998	14.5
PCDH10	1524.0000000000014	3067.500000000002	1.0	1852.9999999999995	2.0	1.0	169.00000000000003
PCDH18	840.9999999999997	31.499999999999996	2.0	2702.000000000001	2.0	1.0	8645.499999999998
PCDH20	664.0000000000003	1.0	1.0	1.0	1.0	1.0	1.0
PCDH7	5482.999999999998	412.50000000000006	1.0	1081.0	2.0	1.0	1115.4999999999998
PCDHA1	1154.9999999999998	33.0	1.0	13.999999999999996	2.0	1.0	70.49999999999997
PCDHA10	1364.9999999999993	41.50000000000001	1.0	17.999999999999996	2.0	1.0	72.49999999999997
PCDHA11	1272.9999999999993	33.5	1.0	12.000000000000004	2.0	1.0	63.49999999999999
PCDHA12	1255.9999999999993	33.0	1.0	12.000000000000004	2.0	1.0	59.999999999999986
PCDHA13	1143.9999999999998	32.5	1.0	12.000000000000004	2.0	1.0	56.00000000000002
PCDHA2	1190.9999999999995	33.5	1.0	12.000000000000004	2.0	1.0	64.5
PCDHA3	1189.9999999999989	34.5	1.0	16.5	2.0	1.0	66.99999999999997
PCDHA6	1246.0000000000005	33.5	1.0	15.5	2.0	1.0	73.5
PCDHA7	1153.9999999999998	37.5	1.0	18.499999999999996	2.0	1.0	71.49999999999999
PCDHA8	1164.0000000000007	33.5	1.0	12.000000000000004	2.0	1.0	57.00000000000001
PCDHAC1	1271.9999999999995	32.5	1.0	12.000000000000004	2.0	1.0	79.5
PCDHAC2	1402.0000000000002	54.500000000000014	1.0	13.999999999999996	2.0	1.0	67.5
PCED1B-AS1	4.0	2.0	1680.0000000000005	4.0	153.0	469.9999999999999	2.0
PCK1	1.0	1.0	1.0	1.0	1.0	18.999999999999996	6052.499999999998
PCOLCE2	101.99999999999997	2.0	2.0	74.49999999999997	17.999999999999996	1.0	3149.5
PDE3A	1314.0000000000002	904.0000000000001	2.0	245.0000000000001	3.0	1.0	538.5000000000002
PDGFRA	4258.000000000002	34.5	2.0	12392.500000000007	24.0	1.0	3899.0
PDLIM3	4655.999999999997	161.0	2.0	331.49999999999983	2.0	1.0	16.0
PDZK1IP1	1.0	3.0	2.0	2.5	2.0	34125.0	5.000000000000001
PDZRN3	1505.0000000000007	2.0	1.0	1401.5	2.0	1.0	2429.5
PEAR1	241.99999999999986	2924.999999999999	5.000000000000001	1618.499999999999	6.0	48.0	203.00000000000003
PHOSPHO1	2.0	16.999999999999996	34.5	7.0	296.9999999999998	83351.99999999993	3.0
PKDCC	1223.9999999999995	42.000000000000014	3.0	1048.5	3.0	631.0000000000002	2516.9999999999986
PKP2	7605.000000000001	58.000000000000014	9.999999999999998	8.5	25.00000000000001	1.0	386.4999999999999
PLA2G7	2.0	2.0	2.0	1.0	1947.500000000001	1.0	3.0
PLBD1	188.00000000000003	6.0	23.000000000000004	6.0	4811.500000000001	16.999999999999996	92.00000000000001
PLCXD3	2051.0000000000005	1.5	1.0	3.0	1.0	1.0	2.5
PLEK	2.0	6.0	2166.5	2.0	19359.500000000004	32.0	5.000000000000001
PLIN1	7.0	2.0	8.0	4.0	2.0	1.0	36021.50000000002
PLIN4	30.999999999999993	13.0	37.00000000000001	24.999999999999996	68.5	1.0	103447.99999999997
PLN	21684.000000000022	2.0	5.000000000000001	15.000000000000002	5.000000000000001	1.0	3.0
PLOD2	3914.999999999999	5586.5	3.0	8661.5	13.999999999999996	791.9999999999994	7278.4999999999945
PLS3	14535.999999999985	10977.999999999995	8.999999999999998	8543.5	18.999999999999996	1.0	5260.500000000002
PLSCR4	115.00000000000004	1739.999999999999	1.0	1105.9999999999998	4.0	9925.0	1379.5
PLXDC2	1755.0000000000016	20.0	30.999999999999993	116.50000000000003	6211.000000000002	234.00000000000003	14.5
POLE2	101.0	144.50000000000003	60.00000000000001	60.00000000000001	18.999999999999996	125063.9999999999	43.00000000000001
POSTN	2187.9999999999986	57.000000000000014	1.0	19807.500000000007	2.5	1.0	3797.999999999998
POU2AF1	2.0	2.0	498.0	1.0	2.5	1.0	1.0
PPARG	26.999999999999993	14.5	5.000000000000001	263.5	92.99999999999997	1.0	6660.000000000001
PPARGC1A	1569.0000000000005	1.0	1.0	5.5	5.000000000000001	1.0	512.5
PPP1R16B	13.999999999999996	2082.9999999999995	4834.999999999999	1.0	75.00000000000003	1.0	2.0
PPP1R1B	42.000000000000014	1.0	4.0	2.0	2.0	1.0	2807.4999999999995
PPP1R3C	2714.999999999999	51.999999999999986	1.0	1492.0	2.0	1.0	951.9999999999999
PQLC2L	2.0	26.999999999999993	1.0	84.49999999999999	1.0	1.0	1011.4999999999999
PRAM1	5.000000000000001	2.0	42.000000000000014	2.0	1588.9999999999995	1.0	19.5
PREX2	197.99999999999986	1506.9999999999995	1.0	2.0	2.0	1.0	3.0
PRF1	3.0	2.0	743.9999999999995	1.0	9.999999999999998	18.999999999999996	1.0
PRKAA2	1645.0000000000011	70.5	1.0	80.49999999999997	1.0	1.0	168.00000000000006
PRKCB	116.00000000000006	3.0	6763.000000000002	1.0	3759.4999999999986	74.00000000000001	1.0
